id	year	Unemployment(%)	Unemployment(%)_tip	Population(/1000)	Population(/1000)_tip	Temperature Change (Degree Change)	Temperature Change (Degree Change)_tip
28055	2009	0.09		92.00		9.20	
28057	2009	0.10		96.00		9.60	
28059	2009	0.11		110.00		11.00	
28061	2009	0.09		92.00		9.20	
28063	2009	0.16		155.00		15.50	
28065	2009	0.10		96.00		9.60	
28067	2009	0.07		71.00		7.10	
28069	2009	0.09		93.00		9.30	
28071	2009	0.07		69.00		6.90	
28073	2009	0.07		66.00		6.60	
28075	2009	0.12		117.00		11.70	
28077	2009	0.09		92.00		9.20	
28079	2009	0.12		117.00		11.70	
28081	2009	0.10		98.00		9.80	
28083	2009	0.12		116.00		11.60	
28085	2009	0.12		118.00		11.80	
28087	2009	0.09		92.00		9.20	
28089	2009	0.06		63.00		6.30	
28091	2009	0.09		91.00		9.10	
28093	2009	0.11		112.00		11.20	
28095	2009	0.14		137.00		13.70	
28097	2009	0.15		147.00		14.70	
28099	2009	0.11		114.00		11.40	
28101	2009	0.08		79.00		7.90	
28103	2009	0.18		176.00		17.60	
28105	2009	0.11		110.00		11.00	
28107	2009	0.12		119.00		11.90	
28109	2009	0.11		113.00		11.30	
28111	2009	0.09		94.00		9.40	
28113	2009	0.10		98.00		9.80	
28115	2009	0.12		117.00		11.70	
28117	2009	0.12		115.00		11.50	
28119	2009	0.11		111.00		11.10	
28121	2009	0.15		146.00		14.60	
28123	2009	0.15		149.00		14.90	
28125	2009	0.09		90.00		9.00	
28127	2009	0.11		112.00		11.20	
28129	2009	0.11		112.00		11.20	
28131	2009	0.07		72.00		7.20	
28133	2009	0.12		118.00		11.80	
28135	2009	0.10		99.00		9.90	
28137	2009	0.09		93.00		9.30	
28139	2009	0.15		145.00		14.50	
28141	2009	0.09		91.00		9.10	
28143	2009	0.13		130.00		13.00	
28145	2009	0.12		118.00		11.80	
28147	2009	0.09		93.00		9.30	
28149	2009	0.09		91.00		9.10	
28151	2009	0.11		113.00		11.30	
28153	2009	0.09		94.00		9.40	
28155	2009	0.14		135.00		13.50	
28157	2009	0.09		91.00		9.10	
28159	2009	0.15		151.00		15.10	
28161	2009	0.15		149.00		14.90	
28163	2009	0.10		95.00		9.50	
29001	2009	0.07		65.00		6.50	
29003	2009	0.08		76.00		7.60	
29005	2009	0.08		79.00		7.90	
29007	2009	0.09		92.00		9.20	
29009	2009	0.11		111.00		11.10	
29011	2009	0.12		117.00		11.70	
29013	2009	0.10		98.00		9.80	
29015	2009	0.09		93.00		9.30	
29017	2009	0.12		118.00		11.80	
29019	2009	0.06		62.00		6.20	
29021	2009	0.12		117.00		11.70	
29023	2009	0.11		110.00		11.00	
29025	2009	0.12		116.00		11.60	
29027	2009	0.11		110.00		11.00	
29029	2009	0.08		79.00		7.90	
29031	2009	0.07		69.00		6.90	
29033	2009	0.10		98.00		9.80	
29035	2009	0.12		117.00		11.70	
29037	2009	0.10		97.00		9.70	
29039	2009	0.12		116.00		11.60	
29041	2009	0.10		95.00		9.50	
29043	2009	0.11		110.00		11.00	
29045	2009	0.11		113.00		11.30	
29047	2009	0.12		116.00		11.60	
29049	2009	0.12		117.00		11.70	
29051	2009	0.07		67.00		6.70	
29053	2009	0.11		114.00		11.40	
29055	2009	0.10		97.00		9.70	
29057	2009	0.09		91.00		9.10	
29059	2009	0.09		94.00		9.40	
29061	2009	0.12		117.00		11.70	
29063	2009	0.09		93.00		9.30	
29065	2009	0.09		94.00		9.40	
29067	2009	0.10		98.00		9.80	
29069	2009	0.11		111.00		11.10	
29071	2009	0.12		115.00		11.50	
29073	2009	0.10		98.00		9.80	
29075	2009	0.07		68.00		6.80	
29077	2009	0.11		113.00		11.30	
29079	2009	0.07		69.00		6.90	
29081	2009	0.08		78.00		7.80	
29083	2009	0.10		96.00		9.60	
29085	2009	0.14		143.00		14.30	
29087	2009	0.07		71.00		7.10	
29089	2009	0.11		113.00		11.30	
29091	2009	0.09		92.00		9.20	
29093	2009	0.12		117.00		11.70	
29095	2009	0.10		99.00		9.90	
29097	2009	0.11		114.00		11.40	
29099	2009	0.10		96.00		9.60	
29101	2009	0.11		110.00		11.00	
29103	2009	0.15		149.00		14.90	
29105	2009	0.11		110.00		11.00	
29107	2009	0.09		90.00		9.00	
29109	2009	0.08		78.00		7.80	
29111	2009	0.11		113.00		11.30	
29113	2009	0.11		113.00		11.30	
29115	2009	0.09		93.00		9.30	
29117	2009	0.08		78.00		7.80	
29119	2009	0.07		70.00		7.00	
29121	2009	0.08		79.00		7.90	
29123	2009	0.10		98.00		9.80	
29125	2009	0.12		117.00		11.70	
29127	2009	0.12		119.00		11.90	
29129	2009	0.08		79.00		7.90	
29131	2009	0.10		96.00		9.60	
29133	2009	0.10		97.00		9.70	
29135	2009	0.08		78.00		7.80	
29137	2009	0.11		110.00		11.00	
29139	2009	0.09		93.00		9.30	
29141	2009	0.11		113.00		11.30	
29143	2009	0.12		119.00		11.90	
29145	2009	0.08		79.00		7.90	
29147	2009	0.15		149.00		14.90	
29149	2009	0.09		90.00		9.00	
29151	2009	0.10		99.00		9.90	
29153	2009	0.08		76.00		7.60	
29155	2009	0.14		141.00		14.10	
29157	2009	0.07		72.00		7.20	
29159	2009	0.11		111.00		11.10	
29161	2009	0.07		71.00		7.10	
29163	2009	0.11		113.00		11.30	
29165	2009	0.11		110.00		11.00	
29167	2009	0.12		119.00		11.90	
29169	2009	0.07		68.00		6.80	
29171	2009	0.07		74.00		7.40	
29173	2009	0.11		110.00		11.00	
29175	2009	0.09		94.00		9.40	
29177	2009	0.11		113.00		11.30	
29179	2009	0.15		147.00		14.70	
29181	2009	0.10		95.00		9.50	
29183	2009	0.12		117.00		11.70	
29185	2009	0.09		93.00		9.30	
29186	2009	0.09		93.00		9.30	
29187	2009	0.10		99.00		9.90	
29189	2009	0.10		96.00		9.60	
29195	2009	0.08		79.00		7.90	
29197	2009	0.08		78.00		7.80	
29199	2009	0.14		142.00		14.20	
29201	2009	0.09		92.00		9.20	
29203	2009	0.10		96.00		9.60	
29205	2009	0.11		111.00		11.10	
29207	2009	0.09		90.00		9.00	
29209	2009	0.09		90.00		9.00	
29211	2009	0.06		64.00		6.40	
29213	2009	0.12		116.00		11.60	
29215	2009	0.12		118.00		11.80	
29217	2009	0.08		79.00		7.90	
29219	2009	0.11		112.00		11.20	
29221	2009	0.14		137.00		13.70	
29223	2009	0.10		95.00		9.50	
29225	2009	0.09		90.00		9.00	
29227	2009	0.11		114.00		11.40	
29229	2009	0.10		96.00		9.60	
29510	2009	0.11		111.00		11.10	
30001	2009	0.04		44.00		4.40	
30003	2009	0.09		92.00		9.20	
30005	2009	0.14		140.00		14.00	
30007	2009	0.06		62.00		6.20	
30009	2009	0.05		48.00		4.80	
30011	2009	0.10		99.00		9.90	
30013	2009	0.14		142.00		14.20	
30015	2009	0.04		42.00		4.20	
30017	2009	0.05		46.00		4.60	
30019	2009	0.04		42.00		4.20	
30021	2009	0.05		48.00		4.80	
30023	2009	0.07		65.00		6.50	
30025	2009	0.10		97.00		9.70	
30027	2009	0.05		47.00		4.70	
30029	2009	0.12		118.00		11.80	
30031	2009	0.15		145.00		14.50	
30033	2009	0.09		94.00		9.40	
30035	2009	0.07		72.00		7.20	
30037	2009	0.05		47.00		4.70	
30039	2009	0.11		112.00		11.20	
30041	2009	0.14		141.00		14.10	
30043	2009	0.15		148.00		14.80	
30045	2009	0.05		46.00		4.60	
30047	2009	0.11		113.00		11.30	
30049	2009	0.04		43.00		4.30	
30051	2009	0.05		47.00		4.70	
30053	2009	0.11		111.00		11.10	
30055	2009	0.09		92.00		9.20	
30057	2009	0.05		48.00		4.80	
30059	2009	0.08		78.00		7.80	
30061	2009	0.12		116.00		11.60	
30063	2009	0.15		146.00		14.60	
30065	2009	0.08		75.00		7.50	
30067	2009	0.06		61.00		6.10	
30069	2009	0.05		45.00		4.50	
30071	2009	0.05		48.00		4.80	
30073	2009	0.06		60.00		6.00	
30075	2009	0.04		40.00		4.00	
30077	2009	0.07		73.00		7.30	
30079	2009	0.09		91.00		9.10	
30081	2009	0.08		75.00		7.50	
30083	2009	0.05		46.00		4.60	
30085	2009	0.08		75.00		7.50	
30087	2009	0.07		73.00		7.30	
30089	2009	0.11		112.00		11.20	
30091	2009	0.04		43.00		4.30	
30093	2009	0.15		145.00		14.50	
30095	2009	0.14		142.00		14.20	
30097	2009	0.09		91.00		9.10	
30099	2009	0.04		40.00		4.00	
30101	2009	0.04		41.00		4.10	
30103	2009	0.14		141.00		14.10	
30105	2009	0.05		46.00		4.60	
30107	2009	0.04		43.00		4.30	
30109	2009	0.04		41.00		4.10	
30111	2009	0.05		47.00		4.70	
31001	2009	0.15		146.00		14.60	
31003	2009	0.10		96.00		9.60	
31005	2009	0.04		44.00		4.40	
31007	2009	0.10		95.00		9.50	
31009	2009	0.14		142.00		14.20	
31011	2009	0.10		99.00		9.90	
31013	2009	0.07		71.00		7.10	
31015	2009	0.10		96.00		9.60	
31017	2009	0.09		91.00		9.10	
31019	2009	0.10		95.00		9.50	
31021	2009	0.15		147.00		14.70	
31023	2009	0.10		99.00		9.90	
31025	2009	0.05		46.00		4.60	
31027	2009	0.09		92.00		9.20	
31029	2009	0.09		90.00		9.00	
31031	2009	0.03		25.00		2.50	
31033	2009	0.04		41.00		4.10	
31035	2009	0.04		43.00		4.30	
31037	2009	0.04		40.00		4.00	
31039	2009	0.10		95.00		9.50	
31041	2009	0.09		91.00		9.10	
31043	2009	0.15		145.00		14.50	
31045	2009	0.04		44.00		4.40	
31047	2009	0.05		48.00		4.80	
31049	2009	0.10		98.00		9.80	
31051	2009	0.10		97.00		9.70	
31053	2009	0.05		49.00		4.90	
31055	2009	0.14		140.00		14.00	
31057	2009	0.04		40.00		4.00	
31059	2009	0.04		44.00		4.40	
31061	2009	0.10		97.00		9.70	
31063	2009	0.09		90.00		9.00	
31065	2009	0.04		41.00		4.10	
31067	2009	0.15		149.00		14.90	
31069	2009	0.04		44.00		4.40	
31071	2009	0.03		25.00		2.50	
31073	2009	0.10		98.00		9.80	
31075	2009	0.09		91.00		9.10	
31077	2009	0.09		93.00		9.30	
31079	2009	0.04		44.00		4.40	
31081	2009	0.09		94.00		9.40	
31083	2009	0.10		96.00		9.60	
31085	2009	0.04		42.00		4.20	
31087	2009	0.07		66.00		6.60	
31089	2009	0.09		92.00		9.20	
31091	2009	0.04		40.00		4.00	
31093	2009	0.10		98.00		9.80	
31095	2009	0.05		46.00		4.60	
31097	2009	0.10		99.00		9.90	
31099	2009	0.10		98.00		9.80	
31101	2009	0.10		99.00		9.90	
31103	2009	0.04		44.00		4.40	
31105	2009	0.04		43.00		4.30	
31107	2009	0.10		96.00		9.60	
31109	2009	0.04		42.00		4.20	
31111	2009	0.04		40.00		4.00	
31113	2009	0.04		43.00		4.30	
31115	2009	0.09		92.00		9.20	
31117	2009	0.04		40.00		4.00	
31119	2009	0.04		42.00		4.20	
31121	2009	0.04		40.00		4.00	
31123	2009	0.04		41.00		4.10	
31125	2009	0.10		96.00		9.60	
31127	2009	0.14		144.00		14.40	
31129	2009	0.05		47.00		4.70	
31131	2009	0.14		140.00		14.00	
31133	2009	0.04		41.00		4.10	
31135	2009	0.09		91.00		9.10	
31137	2009	0.10		98.00		9.80	
31139	2009	0.10		96.00		9.60	
31141	2009	0.04		44.00		4.40	
31143	2009	0.04		42.00		4.20	
31145	2009	0.04		42.00		4.20	
31147	2009	0.15		147.00		14.70	
31149	2009	0.09		91.00		9.10	
31151	2009	0.04		40.00		4.00	
31153	2009	0.05		47.00		4.70	
31155	2009	0.05		45.00		4.50	
31157	2009	0.05		48.00		4.80	
31159	2009	0.10		97.00		9.70	
31161	2009	0.10		95.00		9.50	
31163	2009	0.09		90.00		9.00	
31165	2009	0.10		98.00		9.80	
31167	2009	0.10		96.00		9.60	
31169	2009	0.04		43.00		4.30	
31171	2009	0.10		98.00		9.80	
31173	2009	0.14		138.00		13.80	
31175	2009	0.03		29.00		2.90	
31177	2009	0.04		41.00		4.10	
31179	2009	0.10		98.00		9.80	
31181	2009	0.04		42.00		4.20	
31183	2009	0.09		92.00		9.20	
31185	2009	0.15		147.00		14.70	
32001	2009	0.10		99.00		9.90	
32003	2009	0.14		139.00		13.90	
32005	2009	0.15		146.00		14.60	
32007	2009	0.07		68.00		6.80	
32009	2009	0.11		113.00		11.30	
32009	2009	0.09		93.00		9.30	
32013	2009	0.12		116.00		11.60	
32015	2009	0.07		72.00		7.20	
32017	2009	0.09		94.00		9.40	
32019	2009	0.16		163.00		16.30	
32021	2009	0.10		95.00		9.50	
32023	2009	0.16		161.00		16.10	
32027	2009	0.10		96.00		9.60	
32029	2009	0.15		148.00		14.80	
32031	2009	0.13		131.00		13.10	
32033	2009	0.11		114.00		11.40	
32510	2009	0.15		148.00		14.80	
33001	2009	0.07		70.00		7.00	
33003	2009	0.14		144.00		14.40	
33005	2009	0.07		65.00		6.50	
33007	2009	0.08		78.00		7.80	
33009	2009	0.15		146.00		14.60	
33011	2009	0.08		75.00		7.50	
33013	2009	0.06		63.00		6.30	
33015	2009	0.08		75.00		7.50	
33017	2009	0.07		66.00		6.60	
33019	2009	0.07		65.00		6.50	
34001	2009	0.14		142.00		14.20	
34003	2009	0.11		114.00		11.40	
34005	2009	0.09		91.00		9.10	
34007	2009	0.10		99.00		9.90	
34009	2009	0.12		115.00		11.50	
34011	2009	0.15		146.00		14.60	
34013	2009	0.11		111.00		11.10	
34015	2009	0.10		100.00		10.00	
34017	2009	0.12		116.00		11.60	
34019	2009	0.07		69.00		6.90	
34021	2009	0.11		111.00		11.10	
34023	2009	0.09		92.00		9.20	
34025	2009	0.12		117.00		11.70	
34027	2009	0.08		76.00		7.60	
34029	2009	0.10		96.00		9.60	
34031	2009	0.12		117.00		11.70	
34033	2009	0.09		91.00		9.10	
34035	2009	0.08		79.00		7.90	
34037	2009	0.12		115.00		11.50	
34039	2009	0.10		98.00		9.80	
34041	2009	0.12		118.00		11.80	
35001	2009	0.08		75.00		7.50	
35003	2009	0.11		111.00		11.10	
35005	2009	0.07		68.00		6.80	
35006	2009	0.06		63.00		6.30	
35007	2009	0.11		110.00		11.00	
35009	2009	0.04		44.00		4.40	
35011	2009	0.04		43.00		4.30	
35013	2009	0.07		69.00		6.90	
35015	2009	0.06		60.00		6.00	
35017	2009	0.14		143.00		14.30	
35019	2009	0.08		75.00		7.50	
35021	2009	0.05		45.00		4.50	
35023	2009	0.08		76.00		7.60	
35025	2009	0.11		113.00		11.30	
35027	2009	0.14		141.00		14.10	
35028	2009	0.03		29.00		2.90	
35029	2009	0.13		134.00		13.40	
35031	2009	0.12		116.00		11.60	
35033	2009	0.13		131.00		13.10	
35035	2009	0.07		68.00		6.80	
35037	2009	0.15		149.00		14.90	
35039	2009	0.07		72.00		7.20	
35041	2009	0.04		44.00		4.40	
35043	2009	0.09		90.00		9.00	
35045	2009	0.11		113.00		11.30	
35047	2009	0.08		78.00		7.80	
35049	2009	0.07		65.00		6.50	
35051	2009	0.05		48.00		4.80	
35053	2009	0.14		140.00		14.00	
35055	2009	0.12		117.00		11.70	
35057	2009	0.12		118.00		11.80	
35059	2009	0.15		145.00		14.50	
35061	2009	0.12		115.00		11.50	
36001	2009	0.07		71.00		7.10	
36003	2009	0.08		79.00		7.90	
36005	2009	0.13		133.00		13.30	
36007	2009	0.12		115.00		11.50	
36009	2009	0.12		115.00		11.50	
36011	2009	0.11		110.00		11.00	
36013	2009	0.08		78.00		7.80	
36015	2009	0.12		119.00		11.90	
36017	2009	0.12		117.00		11.70	
36019	2009	0.09		90.00		9.00	
36021	2009	0.08		77.00		7.70	
36023	2009	0.12		115.00		11.50	
36025	2009	0.11		114.00		11.40	
36027	2009	0.11		112.00		11.20	
36029	2009	0.11		113.00		11.30	
36031	2009	0.08		78.00		7.80	
36033	2009	0.08		78.00		7.80	
36035	2009	0.09		91.00		9.10	
36037	2009	0.07		72.00		7.20	
36039	2009	0.11		114.00		11.40	
36041	2009	0.15		146.00		14.60	
36043	2009	0.08		76.00		7.60	
36045	2009	0.08		78.00		7.80	
36047	2009	0.11		110.00		11.00	
36049	2009	0.08		76.00		7.60	
36051	2009	0.08		75.00		7.50	
36053	2009	0.07		74.00		7.40	
36055	2009	0.11		113.00		11.30	
36057	2009	0.12		118.00		11.80	
36059	2009	0.07		72.00		7.20	
36061	2009	0.09		92.00		9.20	
36063	2009	0.12		118.00		11.80	
36065	2009	0.07		73.00		7.30	
36067	2009	0.08		79.00		7.90	
36069	2009	0.07		67.00		6.70	
36071	2009	0.11		112.00		11.20	
36073	2009	0.11		112.00		11.20	
36075	2009	0.09		93.00		9.30	
36077	2009	0.07		68.00		6.80	
36079	2009	0.07		70.00		7.00	
36081	2009	0.09		91.00		9.10	
36083	2009	0.08		77.00		7.70	
36085	2009	0.12		119.00		11.90	
36087	2009	0.07		74.00		7.40	
36089	2009	0.12		119.00		11.90	
36091	2009	0.06		64.00		6.40	
36093	2009	0.08		78.00		7.80	
36095	2009	0.08		76.00		7.60	
36097	2009	0.07		74.00		7.40	
36099	2009	0.07		73.00		7.30	
36101	2009	0.10		95.00		9.50	
36103	2009	0.08		75.00		7.50	
36105	2009	0.12		116.00		11.60	
36107	2009	0.08		79.00		7.90	
36109	2009	0.15		146.00		14.60	
36111	2009	0.11		111.00		11.10	
36113	2009	0.07		72.00		7.20	
36115	2009	0.07		74.00		7.40	
36117	2009	0.08		78.00		7.80	
36119	2009	0.07		74.00		7.40	
36121	2009	0.08		78.00		7.80	
36123	2009	0.06		60.00		6.00	
37001	2009	0.12		118.00		11.80	
37003	2009	0.14		136.00		13.60	
37005	2009	0.10		99.00		9.90	
37007	2009	0.15		148.00		14.80	
37009	2009	0.10		100.00		10.00	
37011	2009	0.08		79.00		7.90	
37013	2009	0.11		112.00		11.20	
37015	2009	0.10		95.00		9.50	
37017	2009	0.14		140.00		14.00	
37019	2009	0.10		95.00		9.50	
37021	2009	0.11		112.00		11.20	
37023	2009	0.14		141.00		14.10	
37025	2009	0.11		114.00		11.40	
37027	2009	0.15		152.00		15.20	
37029	2009	0.07		71.00		7.10	
37031	2009	0.08		76.00		7.60	
37033	2009	0.14		144.00		14.40	
37035	2009	0.14		136.00		13.60	
37037	2009	0.11		110.00		11.00	
37039	2009	0.14		142.00		14.20	
37041	2009	0.12		119.00		11.90	
37043	2009	0.10		98.00		9.80	
37045	2009	0.14		143.00		14.30	
37047	2009	0.15		145.00		14.50	
37049	2009	0.10		100.00		10.00	
37051	2009	0.09		91.00		9.10	
37053	2009	0.14		140.00		14.00	
37055	2009	0.07		68.00		6.80	
37057	2009	0.15		145.00		14.50	
37059	2009	0.14		141.00		14.10	
37061	2009	0.12		117.00		11.70	
37063	2009	0.11		110.00		11.00	
37065	2009	0.16		163.00		16.30	
37067	2009	0.10		95.00		9.50	
37069	2009	0.10		97.00		9.70	
37071	2009	0.13		133.00		13.30	
37073	2009	0.07		71.00		7.10	
37075	2009	0.13		134.00		13.40	
37077	2009	0.09		92.00		9.20	
37079	2009	0.09		92.00		9.20	
37081	2009	0.11		110.00		11.00	
37083	2009	0.13		131.00		13.10	
37085	2009	0.10		99.00		9.90	
37087	2009	0.12		115.00		11.50	
37089	2009	0.12		116.00		11.60	
37091	2009	0.09		94.00		9.40	
37093	2009	0.11		113.00		11.30	
37095	2009	0.15		149.00		14.90	
37097	2009	0.14		141.00		14.10	
37099	2009	0.08		78.00		7.80	
37101	2009	0.10		95.00		9.50	
37103	2009	0.10		99.00		9.90	
37105	2009	0.14		135.00		13.50	
37107	2009	0.11		114.00		11.40	
37109	2009	0.13		132.00		13.20	
37111	2009	0.14		141.00		14.10	
37113	2009	0.09		92.00		9.20	
37115	2009	0.09		93.00		9.30	
37117	2009	0.10		96.00		9.60	
37119	2009	0.11		110.00		11.00	
37121	2009	0.11		110.00		11.00	
37123	2009	0.13		133.00		13.30	
37125	2009	0.10		95.00		9.50	
37127	2009	0.12		119.00		11.90	
37129	2009	0.09		91.00		9.10	
37131	2009	0.10		97.00		9.70	
37133	2009	0.11		113.00		11.30	
37135	2009	0.06		63.00		6.30	
37137	2009	0.09		91.00		9.10	
37139	2009	0.09		91.00		9.10	
37141	2009	0.10		98.00		9.80	
37143	2009	0.09		93.00		9.30	
37145	2009	0.10		98.00		9.80	
37147	2009	0.10		100.00		10.00	
37149	2009	0.11		112.00		11.20	
37151	2009	0.11		110.00		11.00	
37153	2009	0.13		132.00		13.20	
37155	2009	0.12		115.00		11.50	
37157	2009	0.12		117.00		11.70	
37159	2009	0.15		148.00		14.80	
37161	2009	0.14		143.00		14.30	
37163	2009	0.11		113.00		11.30	
37165	2009	0.17		165.00		16.50	
37167	2009	0.12		119.00		11.90	
37169	2009	0.09		91.00		9.10	
37171	2009	0.12		118.00		11.80	
37173	2009	0.09		91.00		9.10	
37175	2009	0.12		115.00		11.50	
37177	2009	0.12		118.00		11.80	
37179	2009	0.10		100.00		10.00	
37181	2009	0.13		130.00		13.00	
37183	2009	0.11		113.00		11.30	
37185	2009	0.15		147.00		14.70	
37187	2009	0.12		117.00		11.70	
37189	2009	0.07		69.00		6.90	
37191	2009	0.12		118.00		11.80	
37193	2009	0.15		149.00		14.90	
37195	2009	0.12		119.00		11.90	
37197	2009	0.09		93.00		9.30	
37199	2009	0.10		99.00		9.90	
38001	2009	0.03		27.00		2.70	
38003	2009	0.09		94.00		9.40	
38005	2009	0.14		143.00		14.30	
38007	2009	0.01		13.00		1.30	
38009	2009	0.03		29.00		2.90	
38011	2009	0.03		27.00		2.70	
38013	2009	0.02		22.00		2.20	
38015	2009	0.03		28.00		2.80	
38017	2009	0.10		97.00		9.70	
38019	2009	0.03		25.00		2.50	
38021	2009	0.04		41.00		4.10	
38023	2009	0.09		94.00		9.40	
38025	2009	0.10		96.00		9.60	
38027	2009	0.10		98.00		9.80	
38029	2009	0.14		141.00		14.10	
38031	2009	0.03		28.00		2.80	
38033	2009	0.03		25.00		2.50	
38035	2009	0.10		95.00		9.50	
38037	2009	0.09		92.00		9.20	
38039	2009	0.10		96.00		9.60	
38041	2009	0.03		27.00		2.70	
38043	2009	0.09		94.00		9.40	
38045	2009	0.04		43.00		4.30	
38047	2009	0.03		27.00		2.70	
38049	2009	0.03		29.00		2.90	
38051	2009	0.09		91.00		9.10	
38053	2009	0.02		22.00		2.20	
38055	2009	0.09		94.00		9.40	
38057	2009	0.09		93.00		9.30	
38059	2009	0.09		90.00		9.00	
38061	2009	0.04		44.00		4.40	
38063	2009	0.03		29.00		2.90	
38065	2009	0.09		91.00		9.10	
38067	2009	0.14		141.00		14.10	
38069	2009	0.04		40.00		4.00	
38071	2009	0.09		92.00		9.20	
38073	2009	0.06		60.00		6.00	
38075	2009	0.09		93.00		9.30	
38077	2009	0.04		43.00		4.30	
38079	2009	0.10		97.00		9.70	
38081	2009	0.07		65.00		6.50	
38083	2009	0.10		97.00		9.70	
38085	2009	0.04		43.00		4.30	
38087	2009	0.01		12.00		1.20	
38089	2009	0.03		28.00		2.80	
38091	2009	0.02		21.00		2.10	
38093	2009	0.09		92.00		9.20	
38095	2009	0.03		26.00		2.60	
38097	2009	0.10		95.00		9.50	
38099	2009	0.05		45.00		4.50	
38101	2009	0.03		28.00		2.80	
38103	2009	0.10		98.00		9.80	
38105	2009	0.02		20.00		2.00	
39001	2009	0.14		138.00		13.80	
39003	2009	0.09		92.00		9.20	
39005	2009	0.11		114.00		11.40	
39007	2009	0.15		146.00		14.60	
39009	2009	0.12		116.00		11.60	
39011	2009	0.09		91.00		9.10	
39013	2009	0.09		92.00		9.20	
39015	2009	0.12		119.00		11.90	
39017	2009	0.09		91.00		9.10	
39019	2009	0.13		132.00		13.20	
39021	2009	0.11		114.00		11.40	
39023	2009	0.10		99.00		9.90	
39025	2009	0.09		94.00		9.40	
39027	2009	0.14		139.00		13.90	
39029	2009	0.15		145.00		14.50	
39031	2009	0.14		143.00		14.30	
39033	2009	0.13		132.00		13.20	
39035	2009	0.12		115.00		11.50	
39037	2009	0.10		99.00		9.90	
39039	2009	0.12		117.00		11.70	
39041	2009	0.07		67.00		6.70	
39043	2009	0.10		95.00		9.50	
39045	2009	0.11		112.00		11.20	
39047	2009	0.12		117.00		11.70	
39049	2009	0.11		112.00		11.20	
39051	2009	0.14		141.00		14.10	
39053	2009	0.10		95.00		9.50	
39055	2009	0.07		65.00		6.50	
39057	2009	0.09		94.00		9.40	
39059	2009	0.10		98.00		9.80	
39061	2009	0.12		119.00		11.90	
39063	2009	0.09		91.00		9.10	
39065	2009	0.11		112.00		11.20	
39067	2009	0.10		96.00		9.60	
39069	2009	0.10		99.00		9.90	
39071	2009	0.15		153.00		15.30	
39073	2009	0.09		94.00		9.40	
39075	2009	0.06		63.00		6.30	
39077	2009	0.15		148.00		14.80	
39079	2009	0.10		95.00		9.50	
39081	2009	0.15		147.00		14.70	
39083	2009	0.12		117.00		11.70	
39085	2009	0.08		79.00		7.90	
39087	2009	0.11		114.00		11.40	
39089	2009	0.12		119.00		11.90	
39091	2009	0.11		112.00		11.20	
39093	2009	0.09		91.00		9.10	
39095	2009	0.11		113.00		11.30	
39097	2009	0.12		115.00		11.50	
39099	2009	0.12		118.00		11.80	
39101	2009	0.09		92.00		9.20	
39103	2009	0.08		75.00		7.50	
39105	2009	0.15		152.00		15.20	
39107	2009	0.08		78.00		7.80	
39109	2009	0.11		110.00		11.00	
39111	2009	0.12		115.00		11.50	
39113	2009	0.11		110.00		11.00	
39115	2009	0.15		146.00		14.60	
39117	2009	0.10		100.00		10.00	
39119	2009	0.12		119.00		11.90	
39121	2009	0.14		140.00		14.00	
39123	2009	0.10		97.00		9.70	
39125	2009	0.12		115.00		11.50	
39127	2009	0.15		148.00		14.80	
39129	2009	0.09		93.00		9.30	
39131	2009	0.15		147.00		14.70	
39133	2009	0.09		92.00		9.20	
39135	2009	0.11		111.00		11.10	
39137	2009	0.09		90.00		9.00	
39139	2009	0.12		118.00		11.80	
39141	2009	0.12		115.00		11.50	
39143	2009	0.10		98.00		9.80	
39145	2009	0.14		141.00		14.10	
39147	2009	0.14		140.00		14.00	
39149	2009	0.12		119.00		11.90	
39151	2009	0.11		110.00		11.00	
39153	2009	0.10		96.00		9.60	
39155	2009	0.14		135.00		13.50	
39157	2009	0.09		92.00		9.20	
39159	2009	0.11		110.00		11.00	
39161	2009	0.13		132.00		13.20	
39163	2009	0.11		113.00		11.30	
39165	2009	0.12		115.00		11.50	
39167	2009	0.09		94.00		9.40	
39169	2009	0.12		119.00		11.90	
39171	2009	0.14		141.00		14.10	
39173	2009	0.10		100.00		10.00	
39175	2009	0.11		112.00		11.20	
40001	2009	0.08		76.00		7.60	
40003	2009	0.15		145.00		14.50	
40005	2009	0.11		114.00		11.40	
40007	2009	0.09		93.00		9.30	
40009	2009	0.15		149.00		14.90	
40011	2009	0.15		147.00		14.70	
40013	2009	0.14		142.00		14.20	
40015	2009	0.06		61.00		6.10	
40017	2009	0.15		145.00		14.50	
40019	2009	0.15		147.00		14.70	
40021	2009	0.15		146.00		14.60	
40023	2009	0.08		76.00		7.60	
40025	2009	0.10		95.00		9.50	
40027	2009	0.14		142.00		14.20	
40029	2009	0.12		118.00		11.80	
40031	2009	0.14		141.00		14.10	
40033	2009	0.04		40.00		4.00	
40035	2009	0.15		145.00		14.50	
40037	2009	0.11		111.00		11.10	
40039	2009	0.05		49.00		4.90	
40041	2009	0.06		60.00		6.00	
40043	2009	0.05		46.00		4.60	
